name,style,weight,filename,post_script_name,full_name,copyright
Antonio,normal,300,Antonio-Light.ttf,Antonio-Light,Antonio Light,"Copyright (c) 2011-12, vernon adams (vern@newtypography.co.uk), with Reserved Font Names 'Antonio'"
Antonio,normal,400,Antonio-Regular.ttf,Antonio-Regular,Antonio Regular,"Copyright (c) 2011-12, vernon adams (vern@newtypography.co.uk), with Reserved Font Names 'Antonio'"
Antonio,normal,700,Antonio-Bold.ttf,Antonio-Bold,Antonio Bold,"Copyright (c) 2011-12, vernon adams (vern@newtypography.co.uk), with Reserved Font Names 'Antonio'"
Arapey,normal,400,Arapey-Regular.ttf,Arapey-Regular,Arapey Regular,"Copyright (c) 2011, Eduardo Tunni (http://www.tipo.net.ar edu@tipo.net.ar), with Reserved Font Name \Arapey\"
Arapey,italic,400,Arapey-Italic.ttf,Arapey-Italic,Arapey Italic,"Copyright (c) 2011, Eduardo Tunni (http://www.tipo.net.ar edu@tipo.net.ar), with Reserved Font Name \Arapey\"
Arbutus,normal,400,Arbutus-Regular.ttf,Arbutus-Regular,Arbutus Regular,"Copyright (c) 2011, Sorkin Type Co (www.sorkintype.com) with Reserved Font Name \Arbutus\.  This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL"
Arbutus Slab,normal,400,ArbutusSlab-Regular.ttf,ArbutusSlab-Regular,Arbutus Slab Regular,Copyright (c) 2012 by Sorkin Type Co.. All rights reserved.
Architects Daughter,normal,400,ArchitectsDaughter-Regular.ttf,ArchitectsDaughter-Regular,Architects Daughter Regular,"Copyright (c) 2010, Kimberly Geswein (kimberlygeswein.com)"
Archivo,normal,400,Archivo-Regular.ttf,Archivo-Regular,Archivo Regular,Copyright 2019 The Archivo Project Authors (https://github.com/Omnibus-Type/Archivo)
Archivo,italic,400,Archivo-Italic.ttf,Archivo-Italic,Archivo Italic,Copyright 2019 The Archivo Project Authors (https://github.com/Omnibus-Type/Archivo)
Archivo,normal,500,Archivo-Medium.ttf,Archivo-Medium,Archivo Medium,Copyright 2019 The Archivo Project Authors (https://github.com/Omnibus-Type/Archivo)
Archivo,italic,500,Archivo-MediumItalic.ttf,Archivo-MediumItalic,Archivo Medium Italic,Copyright 2019 The Archivo Project Authors (https://github.com/Omnibus-Type/Archivo)
Archivo,normal,600,Archivo-SemiBold.ttf,Archivo-SemiBold,Archivo SemiBold,Copyright 2019 The Archivo Project Authors (https://github.com/Omnibus-Type/Archivo)
Archivo,italic,600,Archivo-SemiBoldItalic.ttf,Archivo-SemiBoldItalic,Archivo SemiBold Italic,Copyright 2019 The Archivo Project Authors (https://github.com/Omnibus-Type/Archivo)
Archivo,normal,700,Archivo-Bold.ttf,Archivo-Bold,Archivo Bold,Copyright 2019 The Archivo Project Authors (https://github.com/Omnibus-Type/Archivo)
Archivo,italic,700,Archivo-BoldItalic.ttf,Archivo-BoldItalic,Archivo Bold Italic,Copyright 2019 The Archivo Project Authors (https://github.com/Omnibus-Type/Archivo)
Archivo Black,normal,400,ArchivoBlack-Regular.ttf,ArchivoBlack-Regular,Archivo Black Regular,Copyright 2017 The Archivo Black Project Authors (https://github.com/Omnibus-Type/ArchivoBlack)
Archivo Narrow,normal,400,ArchivoNarrow[wght].ttf,ArchivoNarrow-Regular,Archivo Narrow Regular,Copyright 2019 The Archivo Narrow Project Authors (https://github.com/Omnibus-Type/ArchivoNarrow)
Archivo Narrow,italic,400,ArchivoNarrow-Italic[wght].ttf,ArchivoNarrow-Italic,Archivo Narrow Italic,Copyright 2019 The Archivo Narrow Project Authors (https://github.com/Omnibus-Type/ArchivoNarrow)
Aref Ruqaa,normal,400,ArefRuqaa-Regular.ttf,ArefRuqaa-Regular,Aref Ruqaa Regular,"Portions copyright  2015, Khaled Hosny (<khaledhosny@eglug.org>). Portions copyright  1997, 2009, 2011 American Mathematical Society (<http://www.ams.org>), with Reserved Font Name EURM10."
Aref Ruqaa,normal,700,ArefRuqaa-Bold.ttf,ArefRuqaa-Bold,Aref Ruqaa Bold,"Portions copyright  2015, Khaled Hosny (<khaledhosny@eglug.org>). Portions copyright  1997, 2009, 2011 American Mathematical Society (<http://www.ams.org>), with Reserved Font Name EURB10."
Arima Madurai,normal,100,ArimaMadurai-Thin.ttf,ArimaMadurai-Thin,Arima Madurai Thin,Copyright 2015 The Arima Project Authors (info@ndiscovered.com)
Arima Madurai,normal,200,ArimaMadurai-ExtraLight.ttf,ArimaMadurai-ExtraLight,Arima Madurai ExtraLight,Copyright 2015 The Arima Project Authors (info@ndiscovered.com)
Arima Madurai,normal,300,ArimaMadurai-Light.ttf,ArimaMadurai-Light,Arima Madurai Light,Copyright 2015 The Arima Project Authors (info@ndiscovered.com)
Arima Madurai,normal,400,ArimaMadurai-Regular.ttf,ArimaMadurai-Regular,Arima Madurai Regular,Copyright 2015 The Arima Project Authors (info@ndiscovered.com)
Arima Madurai,normal,500,ArimaMadurai-Medium.ttf,ArimaMadurai-Medium,Arima Madurai Medium,Copyright 2015 The Arima Project Authors (info@ndiscovered.com)
Arima Madurai,normal,700,ArimaMadurai-Bold.ttf,ArimaMadurai-Bold,Arima Madurai Bold,Copyright 2015 The Arima Project Authors (info@ndiscovered.com)
Arima Madurai,normal,800,ArimaMadurai-ExtraBold.ttf,ArimaMadurai-ExtraBold,Arima Madurai ExtraBold,Copyright 2015 The Arima Project Authors (info@ndiscovered.com)
Arima Madurai,normal,900,ArimaMadurai-Black.ttf,ArimaMadurai-Black,Arima Madurai Black,Copyright 2015 The Arima Project Authors (info@ndiscovered.com)
Arizonia,normal,400,Arizonia-Regular.ttf,Arizonia-Regular,Arizonia Regular,"Copyright (c) 2011 TypeSETit, LLC (typesetit@att.net), with Reserved Font Name \Arizonia\"
Armata,normal,400,Armata-Regular.ttf,Armata-Regular,Armata Regular,"Copyright (c) 2012, Sorkin Type Co (www.sorkintype.com) with Reserved Font Name \Armata\  This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is copied below, and is also available with a FAQ at: http://scripts.sil.org/OFL"
Arsenal,normal,400,Arsenal-Regular.ttf,Arsenal-Regular,Arsenal Regular,Copyright 2012 The Arsenal Project Authors (andrij.design@gmail.com)
Arsenal,italic,400,Arsenal-Italic.ttf,Arsenal-Italic,Arsenal Italic,Copyright 2012 The Arsenal Project Authors (andrij.design@gmail.com)
Arsenal,normal,700,Arsenal-Bold.ttf,Arsenal-Bold,Arsenal Bold,Copyright 2012 The Arsenal Project Authors (andrij.design@gmail.com)
Arsenal,italic,700,Arsenal-BoldItalic.ttf,Arsenal-BoldItalic,Arsenal Bold Italic,Copyright 2012 The Arsenal Project Authors (andrij.design@gmail.com)
Artifika,normal,400,Artifika-Regular.ttf,Artifika-Regular,Artifika Regular,Copyright (c) 2011 by Yulya Zhdanova | Cyreal. All rights reserved.
Arvo,normal,400,Arvo-Regular.ttf,Arvo,Arvo,Copyright 2010 Anton Koovit.
Arvo,italic,400,Arvo-Italic.ttf,Arvo-Italic,Arvo-Italic,"Copyright 2010 Anton Koovit, Yassin Baggar."
Arvo,normal,700,Arvo-Bold.ttf,Arvo-Bold,Arvo Bold,Copyright (c) 2010 by Anton Koovit.
Arvo,italic,700,Arvo-BoldItalic.ttf,Arvo-BoldItalic,Arvo Bold Italic,"Copyright 2010 Anton Koovit, Yassin Baggar."
Arya,normal,400,Arya-Regular.ttf,Arya-Regular,Arya Regular,"Copyright (c) 2014, Eduardo Rodriguez Tunni. Copyright (c) 2000, Modular Infotech, Pune, INDIA. All rights reserved."
Arya,normal,700,Arya-Bold.ttf,Arya-Bold,Arya Bold,"Copyright (c) 2014, Eduardo Rodriguez Tunni. Copyright (c) 2000, Modular Infotech, Pune, INDIA. All rights reserved."
Asap,normal,400,Asap-Regular.ttf,Asap-Regular,Asap Regular,Copyright 2018 The Asap Project Authors (https://github.com/Omnibus-Type/Asap) with Reserved Font Name \Asap\.
Asap,italic,400,Asap-Italic.ttf,Asap-Italic,Asap Italic,Copyright 2018 The Asap Project Authors (https://github.com/Omnibus-Type/Asap) with Reserved Font Name \Asap\.
Asap,normal,500,Asap-Medium.ttf,Asap-Medium,Asap Medium,Copyright 2018 The Asap Project Authors (https://github.com/Omnibus-Type/Asap) with Reserved Font Name \Asap\.
Asap,italic,500,Asap-MediumItalic.ttf,Asap-MediumItalic,Asap Medium Italic,Copyright 2018 The Asap Project Authors (https://github.com/Omnibus-Type/Asap) with Reserved Font Name \Asap\.
Asap,normal,600,Asap-SemiBold.ttf,Asap-SemiBold,Asap SemiBold,Copyright 2018 The Asap Project Authors (https://github.com/Omnibus-Type/Asap) with Reserved Font Name \Asap\.
Asap,italic,600,Asap-SemiBoldItalic.ttf,Asap-SemiBoldItalic,Asap SemiBold Italic,Copyright 2018 The Asap Project Authors (https://github.com/Omnibus-Type/Asap) with Reserved Font Name \Asap\.
Asap,normal,700,Asap-Bold.ttf,Asap-Bold,Asap Bold,Copyright 2018 The Asap Project Authors (https://github.com/Omnibus-Type/Asap) with Reserved Font Name \Asap\.
Asap,italic,700,Asap-BoldItalic.ttf,Asap-BoldItalic,Asap Bold Italic,Copyright 2018 The Asap Project Authors (https://github.com/Omnibus-Type/Asap) with Reserved Font Name \Asap\.
Asap Condensed,normal,400,AsapCondensed-Regular.ttf,AsapCondensed-Regular,Asap Condensed Regular,"Copyright 2018 The Asap Condensed Project Authors (https://github.com/Omnibus-Type/AsapCondensed), with Reserved Font Name \(Asap Condensed)\."
Asap Condensed,italic,400,AsapCondensed-Italic.ttf,AsapCondensed-Italic,Asap Condensed Italic,"Copyright 2018 The Asap Condensed Project Authors (https://github.com/Omnibus-Type/AsapCondensed), with Reserved Font Name \(Asap Condensed)\."
Asap Condensed,normal,500,AsapCondensed-Medium.ttf,AsapCondensed-Medium,Asap Condensed Medium,"Copyright 2018 The Asap Condensed Project Authors (https://github.com/Omnibus-Type/AsapCondensed), with Reserved Font Name \(Asap Condensed)\."
Asap Condensed,italic,500,AsapCondensed-MediumItalic.ttf,AsapCondensed-MediumItalic,Asap Condensed Medium Italic,"Copyright 2018 The Asap Condensed Project Authors (https://github.com/Omnibus-Type/AsapCondensed), with Reserved Font Name \(Asap Condensed)\."
Asap Condensed,normal,600,AsapCondensed-SemiBold.ttf,AsapCondensed-SemiBold,Asap Condensed SemiBold,"Copyright 2018 The Asap Condensed Project Authors (https://github.com/Omnibus-Type/AsapCondensed), with Reserved Font Name \(Asap Condensed)\."
Asap Condensed,italic,600,AsapCondensed-SemiBoldItalic.ttf,AsapCondensed-SemiBoldItalic,Asap Condensed SemiBold Italic,"Copyright 2018 The Asap Condensed Project Authors (https://github.com/Omnibus-Type/AsapCondensed), with Reserved Font Name \(Asap Condensed)\."
Asap Condensed,normal,700,AsapCondensed-Bold.ttf,AsapCondensed-Bold,Asap Condensed Bold,"Copyright 2018 The Asap Condensed Project Authors (https://github.com/Omnibus-Type/AsapCondensed), with Reserved Font Name \(Asap Condensed)\."
Asap Condensed,italic,700,AsapCondensed-BoldItalic.ttf,AsapCondensed-BoldItalic,Asap Condensed Bold Italic,"Copyright 2018 The Asap Condensed Project Authors (https://github.com/Omnibus-Type/AsapCondensed), with Reserved Font Name \(Asap Condensed)\."
Asar,normal,400,Asar-Regular.ttf,Asar-Regular,Asar Regular,"Copyright (c) 2014-2015, Sorkin Type Co (sorkintype.com | sorkintype@gmail.com). Copyright 2014 Pria Ravichandran (pria.ravichandran@gmail.com)"
Asset,normal,400,Asset-Regular.ttf,Asset-Regular,Asset Regular,"Copyright (c) 2011, Sorkin Type Co (www.sorkintype.com) with Reserved Font Name \Asset\.  This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL"
Assistant,normal,200,Assistant-ExtraLight.ttf,Assistant-ExtraLight,Assistant ExtraLight,"Copyright 2010 The Amirim Project Authors, with Reserved Font Name \'Source\'. Source is a trademark of Adobe Systems Incorporated in the United States and/or other countries."
Assistant,normal,300,Assistant-Light.ttf,Assistant-Light,Assistant Light,"Copyright 2010 The Amirim Project Authors, with Reserved Font Name \'Source\'. Source is a trademark of Adobe Systems Incorporated in the United States and/or other countries."
Assistant,normal,400,Assistant-Regular.ttf,Assistant-Regular,Assistant Regular,"Copyright 2010 The Amirim Project Authors, with Reserved Font Name \'Source\'. Source is a trademark of Adobe Systems Incorporated in the United States and/or other countries."
Assistant,normal,600,Assistant-SemiBold.ttf,Assistant-SemiBold,Assistant SemiBold,"Copyright 2010 The Amirim Project Authors, with Reserved Font Name \'Source\'. Source is a trademark of Adobe Systems Incorporated in the United States and/or other countries."
Assistant,normal,700,Assistant-Bold.ttf,Assistant-Bold,Assistant Bold,"Copyright 2010 The Amirim Project Authors, with Reserved Font Name \'Source\'. Source is a trademark of Adobe Systems Incorporated in the United States and/or other countries."
Assistant,normal,800,Assistant-ExtraBold.ttf,Assistant-ExtraBold,Assistant ExtraBold,"Copyright 2010 The Amirim Project Authors, with Reserved Font Name \'Source\'. Source is a trademark of Adobe Systems Incorporated in the United States and/or other countries."
Astloch,normal,400,Astloch-Regular.ttf,Astloch-Regular,Astloch Regular,Copyright 2011 The Astloch Project Authors
Astloch,normal,700,Astloch-Bold.ttf,Astloch-Bold,Astloch Bold,
Asul,normal,400,Asul-Regular.ttf,Asul-Regular,Asul Regular,"Copyright (c) 2011, Mariela Monsalve (marmonsalve@gmail.com), with Reserved Font Name \Asul\"
Asul,normal,700,Asul-Bold.ttf,Asul-Bold,Asul Bold,"Copyright (c) 2011, Mariela Monsalve (marmonsalve@gmail.com), with Reserved Font Name \Asul\"
Athiti,normal,200,Athiti-ExtraLight.ttf,Athiti-ExtraLight,Athiti ExtraLight,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Athiti,normal,300,Athiti-Light.ttf,Athiti-Light,Athiti Light,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Athiti,normal,400,Athiti-Regular.ttf,Athiti-Regular,Athiti Regular,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Athiti,normal,500,Athiti-Medium.ttf,Athiti-Medium,Athiti Medium,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Athiti,normal,600,Athiti-SemiBold.ttf,Athiti-SemiBold,Athiti SemiBold,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Athiti,normal,700,Athiti-Bold.ttf,Athiti-Bold,Athiti Bold,"Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)"
Atma,normal,300,Atma-Light.ttf,Atma-Light,Atma Light,Copyright 2015 The Atma Project Authors (www.black-foundry.com)
Atma,normal,400,Atma-Regular.ttf,Atma-Regular,Atma Regular,Copyright 2015 The Atma Project Authors (www.black-foundry.com)
Atma,normal,500,Atma-Medium.ttf,Atma-Medium,Atma Medium,Copyright 2015 The Atma Project Authors (www.black-foundry.com)
Atma,normal,600,Atma-SemiBold.ttf,Atma-SemiBold,Atma SemiBold,Copyright 2015 The Atma Project Authors (www.black-foundry.com)
Atma,normal,700,Atma-Bold.ttf,Atma-Bold,Atma Bold,Copyright 2015 The Atma Project Authors (www.black-foundry.com)
Atomic Age,normal,400,AtomicAge-Regular.ttf,AtomicAge-Regular,Atomic Age Regular,"Copyright (c) 2013 - 2016, Sorkin Type Co (www.sorkintype.com) with Reserved Font Name \'Atomic Age\'."
Aubrey,normal,400,Aubrey-Regular.ttf,Aubrey-Regular,Aubrey Regular,Copyright (c) 2011 by Gayaneh Bagdasaryan | Cyreal.org. All rights reserved.
Audiowide,normal,400,Audiowide-Regular.ttf,Audiowide-Regular,Audiowide Regular,"Copyright (c) 2012 by Brian J. Bonislawsky DBA Astigmatic (AOETI) (astigma@astigmatic.com), with Reserved Font Name \Audiowide\"
Autour One,normal,400,AutourOne-Regular.ttf,AutourOne-Regular,Autour One Regular,"Copyright (c) 2011-2012, Sorkin Type Co (www.sorkintype.com) with Reserved Font Name \'Autour\'"
Average,normal,400,Average-Regular.ttf,Average-Regular,Average Regular,"Copyright (c) 2012, Eduardo Tunni (http://www.tipo.net.ar), with Reserved Font Name \Average\"
Average Sans,normal,400,AverageSans-Regular.ttf,AverageSans-Regular,Average Sans Regular,"Copyright (c) 2012, Eduardo Tunni (http://www.tipo.net.ar), with Reserved Font Name \'Average\'"
Averia Gruesa Libre,normal,400,AveriaGruesaLibre-Regular.ttf,AveriaGruesaLibre-Regular,Averia Gruesa Libre Regular,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Libre,normal,300,AveriaLibre-Light.ttf,AveriaLibre-Light,Averia Libre Light,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Libre,italic,300,AveriaLibre-LightItalic.ttf,AveriaLibre-LightItalic,Averia Libre Light Italic,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Libre,normal,400,AveriaLibre-Regular.ttf,AveriaLibre-Regular,Averia Libre Regular,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Libre,italic,400,AveriaLibre-Italic.ttf,AveriaLibre-Italic,Averia Libre Italic,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Libre,normal,700,AveriaLibre-Bold.ttf,AveriaLibre-Bold,Averia Libre Bold,"2011, Dan Sayers (i@iotic.com"
Averia Libre,italic,700,AveriaLibre-BoldItalic.ttf,AveriaLibre-BoldItalic,Averia Libre Bold Italic,"2011, Dan Sayers (i@iotic.com"
Averia Sans Libre,normal,300,AveriaSansLibre-Light.ttf,AveriaSansLibre-Light,Averia Sans Libre Light,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Sans Libre,italic,300,AveriaSansLibre-LightItalic.ttf,AveriaSansLibre-LightItalic,Averia Sans Libre Light Italic,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Sans Libre,normal,400,AveriaSansLibre-Regular.ttf,AveriaSansLibre-Regular,Averia Sans Libre Regular,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Sans Libre,italic,400,AveriaSansLibre-Italic.ttf,AveriaSansLibre-Italic,Averia Sans Libre Italic,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Sans Libre,normal,700,AveriaSansLibre-Bold.ttf,AveriaSansLibre-Bold,Averia Sans Libre Bold,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Sans Libre,italic,700,AveriaSansLibre-BoldItalic.ttf,AveriaSansLibre-BoldItalic,Averia Sans Libre Bold Italic,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Serif Libre,normal,300,AveriaSerifLibre-Light.ttf,AveriaSerifLibre-Light,Averia Serif Libre Light,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Serif Libre,italic,300,AveriaSerifLibre-LightItalic.ttf,AveriaSerifLibre-LightItalic,Averia Serif Libre Light Italic,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Serif Libre,normal,400,AveriaSerifLibre-Regular.ttf,AveriaSerifLibre-Regular,Averia Serif Libre Regular,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Serif Libre,italic,400,AveriaSerifLibre-Italic.ttf,AveriaSerifLibre-Italic,Averia Serif Libre Italic,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Serif Libre,normal,700,AveriaSerifLibre-Bold.ttf,AveriaSerifLibre-Bold,Averia Serif Libre Bold,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
Averia Serif Libre,italic,700,AveriaSerifLibre-BoldItalic.ttf,AveriaSerifLibre-BoldItalic,Averia Serif Libre Bold Italic,"Copyright (c) 2011, Dan Sayers (i@iotic.com), with Reserved Font Name \'Averia\' and \'Averia Libre\'."
B612,normal,400,B612-Regular.ttf,B612-Regular,B612 Regular,Copyright 2012 The B612 Project Authors (https://github.com/polarsys/b612)
B612,italic,400,B612-Italic.ttf,B612-Italic,B612 Italic,Copyright 2012 The B612 Project Authors (https://github.com/polarsys/b612)
B612,normal,700,B612-Bold.ttf,B612-Bold,B612 Bold,Copyright 2012 The B612 Project Authors (https://github.com/polarsys/b612)
B612,italic,700,B612-BoldItalic.ttf,B612-BoldItalic,B612 Bold Italic,Copyright 2012 The B612 Project Authors (https://github.com/polarsys/b612)
